0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658383
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658384
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658385
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658386
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658387
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658388
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658389
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658390
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658391
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658392
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658393
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658394
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658395
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658396
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658397
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658398
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658399
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658400
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658401
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
0,0,1496529658402
